t,x,y,z,roll,pitch,yaw,v
5.200000,-17.065050,-5.328468,0.164936,0.030810,-0.088004,-1.642393,0.040920
5.216667,-17.066004,-5.328398,0.165349,0.029461,-0.087459,-1.641415,0.057375
5.233333,-17.066704,-5.328801,0.165211,0.029852,-0.087579,-1.639916,0.048447
5.250000,-17.067505,-5.331076,0.164626,0.031934,-0.089382,-1.633441,0.144742
5.266667,-17.069254,-5.333509,0.164331,0.033058,-0.090844,-1.625550,0.179801
5.283333,-17.072172,-5.335471,0.164569,0.032083,-0.091003,-1.616996,0.210963
5.300000,-17.076038,-5.337398,0.165138,0.029815,-0.090199,-1.607076,0.259199
5.316667,-17.080467,-5.338856,0.166008,0.026963,-0.088805,-1.597896,0.279764
5.333333,-17.084476,-5.342235,0.166513,0.024768,-0.089205,-1.584130,0.314590
5.350000,-17.088455,-5.345172,0.166700,0.023366,-0.089424,-1.570083,0.296714
5.366667,-17.092617,-5.348436,0.167271,0.021621,-0.089483,-1.557718,0.317344
5.383333,-17.096588,-5.350125,0.167814,0.019350,-0.089910,-1.551255,0.258932
5.400000,-17.099688,-5.351001,0.168221,0.017245,-0.090093,-1.548162,0.193243
5.416667,-17.102661,-5.352194,0.168672,0.015021,-0.090520,-1.543986,0.192238
5.433333,-17.105940,-5.353509,0.169189,0.012472,-0.090702,-1.538931,0.211970
5.450000,-17.109131,-5.355120,0.169693,0.010001,-0.091115,-1.532905,0.214469
5.466667,-17.112541,-5.357061,0.170403,0.006979,-0.091902,-1.526353,0.235433
5.483333,-17.116337,-5.359104,0.170875,0.004342,-0.092182,-1.518839,0.258625
5.500000,-17.120161,-5.361656,0.171132,0.002442,-0.093056,-1.510434,0.275870
5.516667,-17.124163,-5.364652,0.171240,0.000822,-0.094108,-1.500283,0.299915
5.533333,-17.128128,-5.367242,0.171568,-0.000571,-0.094519,-1.491131,0.284183
5.550000,-17.132053,-5.369709,0.171975,-0.002299,-0.094793,-1.482582,0.278192
5.566667,-17.136412,-5.372917,0.172363,-0.005479,-0.096195,-1.473072,0.324688
5.583333,-17.140274,-5.375483,0.172588,-0.006482,-0.096614,-1.463885,0.278203
5.600000,-17.144712,-5.378222,0.173472,-0.010443,-0.097462,-1.455470,0.312959
5.616667,-17.148211,-5.380669,0.173594,-0.010974,-0.097674,-1.447315,0.256112
5.633333,-17.151821,-5.382794,0.173757,-0.011816,-0.097739,-1.440406,0.251380
5.650000,-17.154936,-5.384491,0.174006,-0.012787,-0.098043,-1.435191,0.212835
5.666667,-17.157434,-5.386063,0.174107,-0.013151,-0.098341,-1.430553,0.177094
5.683333,-17.159754,-5.388033,0.174350,-0.014091,-0.098525,-1.423895,0.182613
5.700000,-17.161398,-5.389013,0.174357,-0.014130,-0.098507,-1.420745,0.114840
5.716667,-17.162544,-5.389897,0.174528,-0.014737,-0.098540,-1.417743,0.086857
5.733333,-17.163477,-5.390481,0.174590,-0.014921,-0.098418,-1.415645,0.066015
5.750000,-17.164009,-5.390718,0.174694,-0.015179,-0.098370,-1.414914,0.034940
5.766667,-17.163919,-5.390736,0.174646,-0.015110,-0.098493,-1.415047,0.005487
5.783333,-17.163691,-5.390397,0.174649,-0.015116,-0.098538,-1.416330,0.024520
5.800000,-17.163525,-5.389898,0.174532,-0.014785,-0.098284,-1.417981,0.031539
5.816667,-17.163435,-5.390060,0.174589,-0.014923,-0.098541,-1.417630,0.011116
5.833333,-17.163425,-5.390005,0.174558,-0.014846,-0.098412,-1.417641,0.003368
5.850000,-17.163462,-5.390025,0.174543,-0.014789,-0.098400,-1.417545,0.002471
5.866667,-17.163662,-5.390140,0.174601,-0.014949,-0.098391,-1.417198,0.013868
5.883333,-17.163950,-5.390469,0.174690,-0.015223,-0.098374,-1.415934,0.026214
5.900000,-17.163832,-5.390432,0.174605,-0.014984,-0.098413,-1.416077,0.007429
5.916667,-17.163490,-5.389848,0.174571,-0.014844,-0.098491,-1.418455,0.040570
5.933333,-17.163025,-5.389307,0.174486,-0.014569,-0.098565,-1.420549,0.042828
5.950000,-17.162537,-5.388887,0.174443,-0.014437,-0.098697,-1.422229,0.038648
5.966667,-17.162176,-5.388474,0.174419,-0.014395,-0.098403,-1.423151,0.032868
5.983333,-17.161963,-5.388428,0.174383,-0.014259,-0.098526,-1.423566,0.013114
6.000000,-17.161757,-5.388232,0.174312,-0.014053,-0.098360,-1.423912,0.017060
6.016667,-17.161701,-5.388214,0.174363,-0.014159,-0.098497,-1.424219,0.003492
6.033333,-17.161392,-5.388016,0.174331,-0.014061,-0.098467,-1.424839,0.022031
6.050000,-17.161310,-5.388294,0.174357,-0.014165,-0.098447,-1.423614,0.017418
6.066667,-17.161236,-5.388484,0.174346,-0.014130,-0.098313,-1.422554,0.012204
6.083333,-17.161045,-5.388328,0.174339,-0.014134,-0.098324,-1.423112,0.014763
6.100000,-17.160894,-5.388518,0.174365,-0.014214,-0.098367,-1.422263,0.014540
6.116667,-17.160765,-5.388445,0.174337,-0.014123,-0.098343,-1.422469,0.008915
6.133333,-17.160538,-5.388097,0.174315,-0.014041,-0.098311,-1.423749,0.024957
6.150000,-17.160440,-5.388151,0.174307,-0.013995,-0.098315,-1.423470,0.006686
6.166667,-17.160261,-5.387815,0.174288,-0.013908,-0.098433,-1.424961,0.022834
6.183333,-17.160168,-5.387755,0.174296,-0.013926,-0.098536,-1.425382,0.006666
6.200000,-17.160133,-5.387760,0.174312,-0.013995,-0.098584,-1.425355,0.002080
6.216667,-17.160172,-5.388108,0.174339,-0.014126,-0.098592,-1.423982,0.020982
6.233333,-17.160210,-5.388394,0.174362,-0.014168,-0.098562,-1.422734,0.017318
6.250000,-17.160170,-5.388502,0.174361,-0.014225,-0.098426,-1.422011,0.006898
6.266667,-17.159986,-5.388334,0.174330,-0.014066,-0.098397,-1.422507,0.014904
6.283333,-17.159842,-5.388456,0.174362,-0.014153,-0.098476,-1.422057,0.011371
6.300000,-17.159861,-5.388450,0.174350,-0.014128,-0.098464,-1.422004,0.001203
6.316667,-17.159338,-5.387671,0.174263,-0.013823,-0.098432,-1.425005,0.056244
6.333333,-17.158709,-5.387236,0.174228,-0.013687,-0.098561,-1.426738,0.045935
6.350000,-17.158321,-5.386535,0.174224,-0.013605,-0.098318,-1.429004,0.048047
6.366667,-17.157875,-5.386086,0.174064,-0.013125,-0.098293,-1.430651,0.037952
6.383333,-17.157368,-5.385771,0.173970,-0.012697,-0.098248,-1.431744,0.035852
6.400000,-17.156784,-5.385205,0.173949,-0.012673,-0.098296,-1.433819,0.048762
6.416667,-17.156084,-5.384281,0.173902,-0.012472,-0.098241,-1.437274,0.069558
6.433333,-17.155428,-5.383759,0.173735,-0.011892,-0.098106,-1.438961,0.050312
6.450000,-17.154789,-5.383139,0.173675,-0.011592,-0.098022,-1.441209,0.053435
6.466667,-17.154264,-5.382737,0.173631,-0.011483,-0.098021,-1.442236,0.039650
6.483333,-17.153751,-5.382442,0.173662,-0.011701,-0.098175,-1.443548,0.035487
6.500000,-17.153181,-5.382131,0.173592,-0.011467,-0.098156,-1.444525,0.038986
6.516667,-17.152802,-5.382100,0.173583,-0.011404,-0.098147,-1.444434,0.022850
6.533333,-17.152607,-5.382197,0.173590,-0.011395,-0.098213,-1.444032,0.013051
6.550000,-17.152458,-5.381987,0.173536,-0.011255,-0.097890,-1.444197,0.015479
6.566667,-17.152557,-5.382535,0.173648,-0.011586,-0.098312,-1.442636,0.033436
6.583333,-17.152855,-5.383246,0.173686,-0.011788,-0.098106,-1.439521,0.046269
6.600000,-17.152815,-5.383585,0.173709,-0.011868,-0.098086,-1.438036,0.020483
6.616667,-17.152506,-5.383254,0.173707,-0.011774,-0.098348,-1.439687,0.027186
6.633333,-17.151863,-5.382606,0.173619,-0.011521,-0.097997,-1.441465,0.054785
6.650000,-17.151463,-5.382517,0.173578,-0.011318,-0.097954,-1.441619,0.024609
6.666667,-17.151217,-5.382143,0.173578,-0.011224,-0.098175,-1.443411,0.026853
6.683333,-17.150902,-5.381620,0.173483,-0.010946,-0.097869,-1.444978,0.036652
6.700000,-17.150728,-5.381103,0.173414,-0.010699,-0.097841,-1.447060,0.032742
6.716667,-17.150627,-5.380738,0.173423,-0.010708,-0.097799,-1.448475,0.022712
6.733333,-17.150522,-5.380580,0.173393,-0.010703,-0.097819,-1.449071,0.011347
6.750000,-17.150188,-5.380441,0.173377,-0.010510,-0.097827,-1.449563,0.021700
6.766667,-17.150074,-5.380237,0.173371,-0.010432,-0.098044,-1.450700,0.014039
6.783333,-17.149940,-5.380002,0.173313,-0.010247,-0.097822,-1.451345,0.016196
6.800000,-17.150171,-5.379898,0.173333,-0.010271,-0.098113,-1.452318,0.015199
6.816667,-17.150248,-5.379274,0.173259,-0.010091,-0.097815,-1.454429,0.037730
6.833333,-17.150419,-5.378952,0.173206,-0.009949,-0.097824,-1.455895,0.021912
6.850000,-17.150620,-5.378728,0.173198,-0.009925,-0.097826,-1.456942,0.017991
6.866667,-17.150789,-5.378452,0.173178,-0.009876,-0.097840,-1.458125,0.019470
6.883333,-17.150969,-5.378201,0.173154,-0.009811,-0.097860,-1.459285,0.018522
6.900000,-17.151159,-5.377977,0.173143,-0.009777,-0.097941,-1.460423,0.017636
6.916667,-17.151247,-5.377454,0.173073,-0.009587,-0.097737,-1.462290,0.031824
6.933333,-17.151262,-5.377054,0.173043,-0.009462,-0.097808,-1.464028,0.024021
6.950000,-17.151510,-5.377233,0.173060,-0.009526,-0.097861,-1.463521,0.018359
6.966667,-17.151777,-5.377548,0.173092,-0.009648,-0.097879,-1.462360,0.024764
6.983333,-17.151587,-5.377262,0.173079,-0.009555,-0.097998,-1.463612,0.020631
7.000000,-17.151281,-5.376601,0.173001,-0.009273,-0.097874,-1.466036,0.043677
7.016667,-17.150963,-5.376088,0.172952,-0.009121,-0.097703,-1.467678,0.036235
7.033333,-17.150747,-5.375989,0.172926,-0.009015,-0.097762,-1.468053,0.014223
7.050000,-17.150902,-5.376323,0.172974,-0.009205,-0.097660,-1.466624,0.022068
7.066667,-17.150887,-5.376371,0.172964,-0.009093,-0.097815,-1.466654,0.003058
7.083333,-17.150856,-5.376282,0.172944,-0.009100,-0.097661,-1.466754,0.005655
7.100000,-17.150782,-5.376235,0.172960,-0.009123,-0.097819,-1.467170,0.005286
7.116667,-17.150637,-5.376111,0.172930,-0.009016,-0.097707,-1.467492,0.011463
7.133333,-17.150824,-5.376197,0.172934,-0.009084,-0.097670,-1.467092,0.012365
7.150000,-17.150972,-5.376302,0.172948,-0.009125,-0.097693,-1.466789,0.010922
7.166667,-17.151068,-5.376292,0.172966,-0.009158,-0.097857,-1.467123,0.005757
7.183333,-17.151068,-5.376222,0.172953,-0.009162,-0.097760,-1.467247,0.004177
7.200000,-17.150866,-5.375830,0.172912,-0.008963,-0.097786,-1.468817,0.026487
7.216667,-17.150692,-5.375586,0.172884,-0.008868,-0.097702,-1.469603,0.017950
7.233333,-17.150671,-5.375568,0.172882,-0.008857,-0.097704,-1.469626,0.001645
7.250000,-17.150724,-5.375625,0.172892,-0.008906,-0.097747,-1.469537,0.004655
7.266667,-17.150723,-5.375556,0.172877,-0.008843,-0.097697,-1.469725,0.004093
7.283333,-17.151064,-5.376010,0.172926,-0.009038,-0.097744,-1.468109,0.034081
7.300000,-17.151478,-5.376643,0.172990,-0.009280,-0.097809,-1.465804,0.045366
7.316667,-17.151796,-5.377357,0.173038,-0.009422,-0.097775,-1.462994,0.046926
7.333333,-17.152174,-5.378115,0.173139,-0.009844,-0.097885,-1.460228,0.050770
7.350000,-17.152273,-5.378684,0.173221,-0.010110,-0.097990,-1.458141,0.034647
7.366667,-17.152254,-5.379106,0.173243,-0.010273,-0.097799,-1.456057,0.025374
7.383333,-17.151850,-5.378945,0.173248,-0.010207,-0.097995,-1.456819,0.026118
7.400000,-17.151640,-5.379207,0.173288,-0.010368,-0.098041,-1.455712,0.020129
7.416667,-17.151564,-5.379369,0.173295,-0.010400,-0.097972,-1.454906,0.010777
7.433333,-17.151508,-5.379107,0.173277,-0.010314,-0.098055,-1.456076,0.016110
7.450000,-17.151489,-5.378934,0.173236,-0.010184,-0.097949,-1.456620,0.010420
7.466667,-17.151604,-5.378999,0.173253,-0.010255,-0.097967,-1.456421,0.007906
7.483333,-17.151670,-5.379050,0.173267,-0.010294,-0.098032,-1.456351,0.005041
7.500000,-17.151541,-5.378668,0.173210,-0.010105,-0.097933,-1.457735,0.024229
7.516667,-17.151388,-5.378353,0.173179,-0.009995,-0.097832,-1.458816,0.021011
7.533333,-17.151262,-5.378400,0.173210,-0.010034,-0.098071,-1.458901,0.008077
7.550000,-17.151428,-5.378772,0.173219,-0.010196,-0.097852,-1.457065,0.024410
7.566667,-17.151550,-5.378871,0.173240,-0.010234,-0.097936,-1.456894,0.009437
7.583333,-17.151268,-5.378716,0.173225,-0.010104,-0.097989,-1.457553,0.019336
7.600000,-17.151152,-5.378471,0.173179,-0.009970,-0.097814,-1.458182,0.016227
7.616667,-17.151180,-5.378772,0.173226,-0.010135,-0.097916,-1.457095,0.018106
7.633333,-17.151396,-5.379381,0.173285,-0.010323,-0.097945,-1.454720,0.038783
7.650000,-17.151333,-5.379660,0.173307,-0.010447,-0.097900,-1.453467,0.017130
7.666667,-17.151093,-5.379501,0.173314,-0.010421,-0.097906,-1.454017,0.017267
7.683333,-17.150856,-5.379341,0.173286,-0.010317,-0.097898,-1.454563,0.017156
7.700000,-17.150785,-5.379088,0.173251,-0.010177,-0.097879,-1.455562,0.015744
7.716667,-17.150900,-5.379179,0.173272,-0.010252,-0.097997,-1.455433,0.008793
7.733333,-17.151121,-5.379269,0.173273,-0.010317,-0.097924,-1.455015,0.014313
7.750000,-17.151405,-5.379857,0.173347,-0.010542,-0.097992,-1.452854,0.039207
7.766667,-17.151516,-5.379880,0.173367,-0.010645,-0.097946,-1.452680,0.006778
7.783333,-17.151669,-5.380295,0.173389,-0.010733,-0.098017,-1.451173,0.026521
7.800000,-17.151667,-5.380478,0.173399,-0.010758,-0.098008,-1.450416,0.010987
7.816667,-17.151489,-5.380020,0.173366,-0.010619,-0.098038,-1.452278,0.029482
7.833333,-17.151146,-5.379588,0.173320,-0.010420,-0.097970,-1.453864,0.033109
7.850000,-17.150892,-5.379478,0.173308,-0.010368,-0.098034,-1.454299,0.016571
7.866667,-17.150780,-5.378954,0.173232,-0.010126,-0.097845,-1.456045,0.032187
7.883333,-17.150606,-5.378656,0.173221,-0.010032,-0.097872,-1.457299,0.020693
7.900000,-17.150663,-5.378734,0.173227,-0.010077,-0.097950,-1.457178,0.005791
7.916667,-17.150709,-5.378371,0.173187,-0.009948,-0.097912,-1.458531,0.021945
7.933333,-17.150774,-5.378085,0.173154,-0.009868,-0.097774,-1.459546,0.017602
7.950000,-17.150902,-5.377993,0.173144,-0.009822,-0.097853,-1.460116,0.009432
7.966667,-17.151094,-5.377847,0.173141,-0.009810,-0.097941,-1.460958,0.014517
7.983333,-17.151215,-5.377389,0.173074,-0.009605,-0.097782,-1.462608,0.028396
8.000000,-17.151413,-5.377215,0.173081,-0.009608,-0.097812,-1.463433,0.015815
8.016667,-17.151489,-5.376976,0.173039,-0.009442,-0.097866,-1.464550,0.015047
8.033333,-17.151464,-5.376498,0.172979,-0.009245,-0.097760,-1.466320,0.028763
8.050000,-17.151432,-5.376286,0.172966,-0.009163,-0.097837,-1.467277,0.012879
8.066667,-17.151550,-5.376277,0.172962,-0.009159,-0.097812,-1.467324,0.007112
8.083333,-17.151638,-5.376375,0.172979,-0.009203,-0.097876,-1.467082,0.007881
8.100000,-17.151785,-5.376236,0.172991,-0.009132,-0.098210,-1.468182,0.012143
8.116667,-17.151613,-5.375374,0.172869,-0.008803,-0.097784,-1.470955,0.052715
8.133333,-17.151592,-5.375150,0.172849,-0.008699,-0.097833,-1.471920,0.013534
8.150000,-17.151691,-5.375194,0.172852,-0.008711,-0.097880,-1.471855,0.006519
8.166667,-17.151937,-5.375621,0.172899,-0.008879,-0.097910,-1.470282,0.029582
8.183333,-17.152321,-5.376332,0.172960,-0.009128,-0.097878,-1.467516,0.048465
8.200000,-17.152506,-5.376948,0.173032,-0.009406,-0.097890,-1.465115,0.038568
8.216667,-17.152615,-5.377560,0.173065,-0.009549,-0.097931,-1.462775,0.037282
8.233333,-17.152706,-5.378130,0.173146,-0.009849,-0.097916,-1.460501,0.034656
8.250000,-17.152645,-5.378564,0.173200,-0.010070,-0.097895,-1.458592,0.026292
8.266667,-17.152313,-5.378712,0.173222,-0.010130,-0.098009,-1.458014,0.021799
8.283333,-17.151939,-5.378217,0.173196,-0.009977,-0.098113,-1.460030,0.037194
8.300000,-17.151234,-5.377543,0.173103,-0.009655,-0.097912,-1.462166,0.058542
8.316667,-17.150625,-5.376887,0.173016,-0.009317,-0.097765,-1.464367,0.053689
8.333333,-17.150148,-5.376591,0.172962,-0.009063,-0.097696,-1.465258,0.033693
8.350000,-17.150040,-5.376719,0.172988,-0.009191,-0.097718,-1.464737,0.010067
8.366667,-17.150240,-5.377131,0.173048,-0.009457,-0.097784,-1.463203,0.027537
8.383333,-17.150343,-5.377333,0.173054,-0.009490,-0.097699,-1.462308,0.013563
8.400000,-17.150225,-5.377178,0.173071,-0.009510,-0.097844,-1.463105,0.011696
8.416667,-17.150133,-5.377146,0.173052,-0.009409,-0.097818,-1.463168,0.005809
8.433333,-17.150267,-5.377448,0.173064,-0.009474,-0.097743,-1.461966,0.019803
8.450000,-17.150293,-5.377528,0.173105,-0.009577,-0.097958,-1.461936,0.005039
8.466667,-17.150461,-5.377769,0.173104,-0.009651,-0.097788,-1.460672,0.017659
8.483333,-17.150511,-5.377605,0.173104,-0.009605,-0.097903,-1.461579,0.010282
8.500000,-17.150316,-5.377221,0.173043,-0.009404,-0.097679,-1.462764,0.025872
8.516667,-17.150053,-5.377162,0.173073,-0.009436,-0.097979,-1.463313,0.016174
8.533333,-17.149874,-5.376816,0.172974,-0.009177,-0.097604,-1.464094,0.023417
8.550000,-17.149445,-5.376583,0.172978,-0.009070,-0.097728,-1.465049,0.029291
8.566667,-17.148954,-5.376287,0.172931,-0.008826,-0.097743,-1.466176,0.034361
8.583333,-17.148993,-5.376207,0.172920,-0.008876,-0.097508,-1.465961,0.005298
8.600000,-17.148979,-5.376191,0.172947,-0.008891,-0.097795,-1.466574,0.001282
8.616667,-17.149023,-5.376076,0.172938,-0.008909,-0.097633,-1.466832,0.007354
8.633333,-17.148903,-5.375380,0.172845,-0.008559,-0.097605,-1.469629,0.042417
8.650000,-17.149046,-5.375037,0.172857,-0.008575,-0.097596,-1.470991,0.022263
8.666667,-17.149178,-5.374751,0.172790,-0.008449,-0.097513,-1.472097,0.018921
8.683333,-17.149279,-5.374756,0.172785,-0.008411,-0.097546,-1.472184,0.006075
8.700000,-17.149525,-5.374927,0.172816,-0.008557,-0.097654,-1.471765,0.017968
8.716667,-17.149757,-5.375024,0.172814,-0.008549,-0.097600,-1.471352,0.015133
8.733333,-17.150087,-5.375409,0.172873,-0.008825,-0.097723,-1.470114,0.030415
8.750000,-17.150555,-5.375712,0.172983,-0.009163,-0.097637,-1.468900,0.033425
8.766667,-17.151035,-5.376358,0.172954,-0.009162,-0.097698,-1.466614,0.048294
8.783333,-17.151476,-5.377070,0.173086,-0.009591,-0.097859,-1.464121,0.050234
8.800000,-17.151733,-5.377821,0.173143,-0.009837,-0.097878,-1.461228,0.047663
8.816667,-17.151825,-5.378243,0.173195,-0.010030,-0.097943,-1.459667,0.025909
8.833333,-17.151766,-5.378287,0.173164,-0.009965,-0.097743,-1.459208,0.004417
8.850000,-17.151545,-5.378005,0.173162,-0.009870,-0.098000,-1.460630,0.021542
8.866667,-17.151333,-5.377739,0.173120,-0.009803,-0.097791,-1.461257,0.020357
8.883333,-17.151068,-5.377376,0.173090,-0.009641,-0.097864,-1.462762,0.027011
8.900000,-17.151028,-5.377288,0.173088,-0.009662,-0.097805,-1.462979,0.005787
8.916667,-17.150856,-5.377258,0.173090,-0.009597,-0.097946,-1.463270,0.010456
8.933333,-17.150459,-5.376768,0.173017,-0.009363,-0.097778,-1.464835,0.037837
8.950000,-17.150078,-5.376445,0.173065,-0.009407,-0.097663,-1.465764,0.029984
8.966667,-17.149927,-5.376569,0.173026,-0.009308,-0.097700,-1.465267,0.011726
8.983333,-17.149910,-5.376558,0.172992,-0.009221,-0.097690,-1.465304,0.001222
9.000000,-17.149853,-5.376674,0.173026,-0.009274,-0.097979,-1.465260,0.007728
9.016667,-17.150129,-5.377065,0.173044,-0.009459,-0.097754,-1.463405,0.028736
9.033333,-17.150084,-5.376858,0.173028,-0.009370,-0.097775,-1.464308,0.012717
9.050000,-17.149937,-5.376693,0.173008,-0.009273,-0.097769,-1.464906,0.013253
9.066667,-17.150009,-5.377027,0.173040,-0.009397,-0.097741,-1.463526,0.020522
9.083333,-17.150089,-5.377506,0.173102,-0.009601,-0.097858,-1.461799,0.029124
9.100000,-17.150007,-5.377621,0.173099,-0.009586,-0.097773,-1.461090,0.008494
9.116667,-17.149916,-5.377339,0.173096,-0.009530,-0.097976,-1.462518,0.017779
9.133333,-17.149776,-5.376970,0.173036,-0.009356,-0.097739,-1.463619,0.023668
9.150000,-17.149973,-5.377157,0.173065,-0.009473,-0.097974,-1.463297,0.016251
9.166667,-17.150391,-5.377291,0.173077,-0.009624,-0.097750,-1.462528,0.026320
9.183333,-17.150743,-5.377560,0.173110,-0.009701,-0.097894,-1.461896,0.026637
9.200000,-17.150663,-5.377361,0.173080,-0.009631,-0.097790,-1.462477,0.012862
9.216667,-17.150354,-5.377194,0.173099,-0.009612,-0.097872,-1.463109,0.021071
9.233333,-17.150291,-5.377106,0.173048,-0.009514,-0.097644,-1.463030,0.006502
9.250000,-17.150265,-5.377187,0.173059,-0.009474,-0.097852,-1.463097,0.005121
9.266667,-17.150105,-5.377034,0.173040,-0.009432,-0.097696,-1.463440,0.013315
9.283333,-17.150169,-5.377367,0.173076,-0.009542,-0.097748,-1.462175,0.020374
9.300000,-17.150352,-5.377932,0.173144,-0.009791,-0.097880,-1.460133,0.035612
9.316667,-17.150402,-5.378356,0.173181,-0.009934,-0.097854,-1.458366,0.025665
9.333333,-17.150295,-5.378314,0.173173,-0.009870,-0.097859,-1.458508,0.006886
9.350000,-17.149939,-5.378038,0.173139,-0.009743,-0.097763,-1.459294,0.027063
9.366667,-17.149586,-5.377901,0.173130,-0.009636,-0.097810,-1.459914,0.022718
9.383333,-17.149426,-5.377345,0.173074,-0.009430,-0.097811,-1.462036,0.034744
9.400000,-17.149292,-5.376823,0.173014,-0.009230,-0.097687,-1.463936,0.032281
9.416667,-17.149446,-5.376885,0.172998,-0.009194,-0.097695,-1.463776,0.009977
9.433333,-17.149900,-5.377293,0.173079,-0.009525,-0.097752,-1.462372,0.036628
9.450000,-17.150312,-5.377562,0.173111,-0.009693,-0.097841,-1.461632,0.029504
9.466667,-17.150454,-5.377371,0.173113,-0.009648,-0.098085,-1.462777,0.014214
9.483333,-17.150211,-5.376637,0.173018,-0.009359,-0.097805,-1.465289,0.046422
9.500000,-17.150057,-5.376324,0.172979,-0.009196,-0.097750,-1.466445,0.020933
9.516667,-17.150101,-5.376340,0.173003,-0.009254,-0.097945,-1.466636,0.002806
9.533333,-17.150164,-5.376221,0.172957,-0.009187,-0.097627,-1.466571,0.008063
9.550000,-17.150415,-5.376415,0.172993,-0.009265,-0.097830,-1.466273,0.019073
9.566667,-17.150133,-5.376019,0.172946,-0.009078,-0.097761,-1.467700,0.029168
9.583333,-17.149866,-5.375955,0.172954,-0.009065,-0.097876,-1.468030,0.016487
9.600000,-17.150154,-5.376416,0.172971,-0.009245,-0.097620,-1.465852,0.032619
9.616667,-17.150331,-5.376930,0.173048,-0.009457,-0.097888,-1.464242,0.032627
9.633333,-17.150366,-5.377394,0.173080,-0.009620,-0.097764,-1.462201,0.027914
9.650000,-17.150171,-5.377588,0.173115,-0.009711,-0.097787,-1.461364,0.016488
9.666667,-17.149933,-5.377162,0.173118,-0.009650,-0.097823,-1.463009,0.029306
9.683333,-17.149609,-5.376838,0.173096,-0.009552,-0.097665,-1.463965,0.027493
9.700000,-17.149281,-5.376820,0.173039,-0.009314,-0.097907,-1.464293,0.019712
9.716667,-17.149443,-5.377206,0.173048,-0.009472,-0.097628,-1.462264,0.025107
9.733333,-17.149162,-5.376974,0.173034,-0.009329,-0.097661,-1.463222,0.021844
9.750000,-17.149004,-5.376574,0.173015,-0.009202,-0.097881,-1.465135,0.025815
9.766667,-17.148960,-5.376180,0.172961,-0.009049,-0.097643,-1.466390,0.023778
9.783333,-17.149239,-5.376370,0.172993,-0.009186,-0.097774,-1.465980,0.020252
9.800000,-17.149630,-5.376528,0.172989,-0.009240,-0.097667,-1.465278,0.025289
9.816667,-17.150066,-5.376856,0.173034,-0.009428,-0.097776,-1.464218,0.032793
9.833333,-17.150232,-5.376906,0.173050,-0.009448,-0.097934,-1.464374,0.010391
9.850000,-17.150040,-5.376481,0.172999,-0.009262,-0.097882,-1.465995,0.028016
9.866667,-17.150005,-5.376364,0.172988,-0.009240,-0.097763,-1.466303,0.007278
9.883333,-17.150215,-5.376688,0.173022,-0.009363,-0.097832,-1.465239,0.023125
9.900000,-17.150339,-5.376897,0.173041,-0.009446,-0.097875,-1.464391,0.014622
9.916667,-17.150227,-5.376630,0.173010,-0.009341,-0.097782,-1.465289,0.017386
9.933333,-17.149643,-5.376266,0.172991,-0.009160,-0.097918,-1.466780,0.041281
9.950000,-17.149307,-5.375648,0.172920,-0.008868,-0.097832,-1.469037,0.042221
9.966667,-17.148895,-5.375126,0.172819,-0.008519,-0.097774,-1.470872,0.039884
9.983333,-17.148928,-5.374939,0.172812,-0.008536,-0.097539,-1.471259,0.011383
10.000000,-17.149050,-5.375083,0.172846,-0.008677,-0.097681,-1.470960,0.011349
10.016667,-17.149372,-5.375620,0.172885,-0.008857,-0.097550,-1.468692,0.037575
10.033333,-17.149576,-5.376184,0.172954,-0.009075,-0.097724,-1.466737,0.035966
10.050000,-17.149828,-5.376871,0.173052,-0.009464,-0.097862,-1.464233,0.043908
10.066667,-17.149813,-5.377381,0.173085,-0.009647,-0.097701,-1.461941,0.030627
10.083333,-17.149485,-5.377538,0.173098,-0.009629,-0.097755,-1.461167,0.021806
10.100000,-17.149248,-5.377295,0.173120,-0.009613,-0.098045,-1.462494,0.020333
10.116667,-17.148878,-5.376920,0.173015,-0.009232,-0.097712,-1.463388,0.031621
10.133333,-17.149027,-5.376833,0.173160,-0.009739,-0.097575,-1.463508,0.010320
10.150000,-17.149107,-5.377204,0.173077,-0.009526,-0.097696,-1.462285,0.022744
10.166667,-17.149134,-5.377111,0.173058,-0.009456,-0.097694,-1.462677,0.005777
10.183333,-17.149082,-5.377079,0.173052,-0.009425,-0.097706,-1.462778,0.003636
10.200000,-17.148964,-5.377054,0.173053,-0.009388,-0.097738,-1.462951,0.007262
10.216667,-17.148981,-5.376968,0.173034,-0.009377,-0.097616,-1.463088,0.005224
10.233333,-17.148909,-5.376625,0.173007,-0.009255,-0.097667,-1.464556,0.021053
10.250000,-17.149000,-5.376553,0.173005,-0.009277,-0.097687,-1.464914,0.006988
10.266667,-17.149248,-5.376681,0.173008,-0.009310,-0.097646,-1.464418,0.016750
10.283333,-17.149723,-5.377316,0.173097,-0.009638,-0.097915,-1.462440,0.047539
10.300000,-17.149984,-5.377934,0.173137,-0.009815,-0.097847,-1.459907,0.040257
10.316667,-17.150274,-5.378662,0.173220,-0.010151,-0.097891,-1.457118,0.047050
10.333333,-17.150307,-5.379051,0.173279,-0.010341,-0.097877,-1.455513,0.023427
10.350000,-17.150280,-5.379030,0.173271,-0.010327,-0.097886,-1.455545,0.002055
10.366667,-17.150124,-5.378911,0.173278,-0.010339,-0.097963,-1.456067,0.011799
